"","SECCION","munn.x","edon.x","edo","disloc2018","disloc2012","escenario1","escenario2","escenario3_jge","pobtot","dsiE1_E3","dsi_pob","dif","rural","urbano","mixto"
"886",823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"887",824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"888",825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"889",826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"890",827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"891",828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"892",829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"893",830,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"894",831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"895",832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"896",833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"897",834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"898",835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"899",836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"900",837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"901",838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"902",839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"903",840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"904",841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"905",842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"906",843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"907",844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"908",845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"909",846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"910",847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"911",848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"912",849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"913",895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"914",896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"915",897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"916",898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"917",899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"918",900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"919",901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"920",902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"921",903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"922",904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"923",905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"924",906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
