"","SECCION","munn.x","edon.x","edo","disloc2016.x","disloc2013.x","escenario1","escenario2","escenario3_jge","pobtot","dsiE1_E3","dsi_pob","dif","rural","urbano","mixto"
"586",1648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"587",1649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"588",1650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"589",1651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"590",1652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"591",1653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"592",1654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"593",1655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"594",1656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"595",1657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"596",1659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"597",1660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"598",1661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"599",1662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"600",1663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"601",1664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"602",1665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"603",1667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"604",1668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"605",1669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"606",1670,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"607",1671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"608",1672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"609",1673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"610",1674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"611",1675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"612",1676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"613",1677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"614",1678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"615",1679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"616",1680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"617",1681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"618",1682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"619",1683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"620",1684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"621",1685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"622",1686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"623",1687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"624",1688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"625",1689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"626",1690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"627",1691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"628",1692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"629",1693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"630",1694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"631",1695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"632",1696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"633",1697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"634",1698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"635",1699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"636",1700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"637",1701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"638",1702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"639",1703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"640",1704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"641",1705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"642",1706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"643",1707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"644",34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"645",35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"646",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"647",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"648",38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"649",39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"650",40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"651",41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"652",42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"653",43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"654",44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"655",45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"656",46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"657",47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"658",48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"659",49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"660",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"661",51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"662",52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"663",53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"664",54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"665",55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"666",56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"667",57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"668",58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"669",59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"670",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"671",61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"672",62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"673",63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"674",64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"675",65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"676",66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"677",67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"678",68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"679",81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"680",82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"681",83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"682",84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"683",85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"684",86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"685",87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"686",88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"687",89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"688",90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"689",91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"690",178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"691",179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"692",180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"693",181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"694",182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"695",183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"696",184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"697",185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"698",186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"699",187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"700",188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"701",189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"702",190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"703",191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"704",192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"705",193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"706",194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"707",195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"708",196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"709",197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"710",198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"711",199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"712",200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"713",201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"714",202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"715",203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"716",204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"717",205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"718",331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"719",332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"720",333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"721",334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"722",335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"723",336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"724",337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"725",338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"726",339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"727",340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"728",341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"729",342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"730",343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"731",344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"732",345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"733",346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"734",347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"735",348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"736",349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"737",369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"738",370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"739",371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"740",372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"741",373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"742",374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"743",375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"744",376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"745",377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"746",378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"747",379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"748",380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"749",381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"750",382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"751",383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"752",384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"753",385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"754",642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"755",643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"756",644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"757",645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"758",674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"759",675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"760",676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"761",677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"762",678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"763",679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"764",680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"765",681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"766",682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"767",683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"768",684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"769",685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"770",686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"771",687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"772",688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"773",689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"774",690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"775",691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"776",692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"777",693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"778",694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"779",695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"780",696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"781",697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"782",698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"783",699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"784",700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"785",701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"786",702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"787",703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"788",704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"789",705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"790",706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"791",707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"792",708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"793",709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"794",710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"795",711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"796",712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"797",743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"798",744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"799",745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"800",746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"801",747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"802",748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"803",749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"804",750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"805",751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"806",752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"807",753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"808",754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"809",755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"810",756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"811",757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"812",758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"813",759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"814",760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"815",761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"816",762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"817",763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"818",764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"819",765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"820",766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"821",767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"822",768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"823",769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"824",770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"825",771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"826",772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"827",773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"828",774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"829",775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"830",776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"831",777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"832",778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"833",779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"834",982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"835",983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"836",984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"837",985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"838",986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"839",987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"840",988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"841",989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"842",990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"843",991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"844",992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"845",993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"846",994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"847",995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"848",996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"849",997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"850",998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"851",999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"852",1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"853",1001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"854",1002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"855",1003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"856",1004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"857",1005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"858",1006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"859",1007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"860",1008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"861",1009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"862",1010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"863",1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"864",1012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"865",1013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"866",1014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"867",1015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"868",1016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"869",1017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"870",1018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"871",1019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"872",1020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"873",1021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"874",1022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"875",1023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"876",1024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"877",1025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"878",1303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"879",1304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
